,venue_id,concert_id,artist_id,date,latitude,longitude
18274,/venues/514666,/concerts/33578124,/artists/2789331-hamatom,2018-11-03,47.52729,7.69406
62965,/venues/3389884,/concerts/28991804,/artists/2804751-cecile-mclorin-salvant,2017-05-02,46.96103,7.43941
62966,/venues/3389884,/concerts/28991799,/artists/2804751-cecile-mclorin-salvant,2017-05-02,46.96103,7.43941
62963,/venues/3389884,/concerts/28991814,/artists/2804751-cecile-mclorin-salvant,2017-05-03,46.96103,7.43941
62964,/venues/3389884,/concerts/28991809,/artists/2804751-cecile-mclorin-salvant,2017-05-03,46.96103,7.43941
62961,/venues/3389884,/concerts/28991834,/artists/2804751-cecile-mclorin-salvant,2017-05-04,46.96103,7.43941
62962,/venues/3389884,/concerts/28991829,/artists/2804751-cecile-mclorin-salvant,2017-05-04,46.96103,7.43941
62959,/venues/3389884,/concerts/28991854,/artists/2804751-cecile-mclorin-salvant,2017-05-05,46.96103,7.43941
62960,/venues/3389884,/concerts/28991849,/artists/2804751-cecile-mclorin-salvant,2017-05-05,46.96103,7.43941
62957,/venues/3389884,/concerts/28991879,/artists/2804751-cecile-mclorin-salvant,2017-05-06,46.96103,7.43941
62958,/venues/3389884,/concerts/28991869,/artists/2804751-cecile-mclorin-salvant,2017-05-06,46.96103,7.43941
84241,/venues/1629618,/concerts/25916963,/artists/281032-eluveitie,2016-01-30,46.02376,8.96146
84242,/venues/1629618,/concerts/25135579,/artists/281032-eluveitie,2016-01-30,46.02376,8.96146
92015,/venues/3092679,/concerts/25916938,/artists/281032-eluveitie,2016-03-04,47.34852,7.901289999999999
92016,/venues/3092679,/concerts/24837919,/artists/281032-eluveitie,2016-03-04,47.34852,7.901289999999999
79400,/venues/3167434,/concerts/25916933,/artists/281032-eluveitie,2016-06-03,47.56388,7.6028600000000015
79401,/venues/3167434,/concerts/25582204,/artists/281032-eluveitie,2016-06-03,47.56388,7.6028600000000015
84997,/venues/3148619,/concerts/25916948,/artists/281032-eluveitie,2016-10-07,47.20966,7.504860000000001
84998,/venues/3148619,/concerts/25400479,/artists/281032-eluveitie,2016-10-07,47.20966,7.504860000000001
70812,/venues/1579063,/concerts/25916943,/artists/281032-eluveitie,2016-11-05,47.04516,8.319939999999999
70813,/venues/1579063,/concerts/25135569,/artists/281032-eluveitie,2016-11-05,47.04516,8.319939999999999
18921,/venues/514666,/concerts/25629584,/artists/281471-barclay-james-harvest,2016-04-14,47.52729,7.69406
18922,/venues/514666,/concerts/25518124,/artists/281471-barclay-james-harvest,2016-04-14,47.52729,7.69406
28012,/venues/3389884,/concerts/39051984,/artists/2822391-ehud-asherie-trio,2019-10-01,46.96103,7.43941
28014,/venues/3389884,/concerts/39051983,/artists/2822391-ehud-asherie-trio,2019-10-01,46.96103,7.43941
28008,/venues/3389884,/concerts/39051986,/artists/2822391-ehud-asherie-trio,2019-10-02,46.96103,7.43941
28010,/venues/3389884,/concerts/39051985,/artists/2822391-ehud-asherie-trio,2019-10-02,46.96103,7.43941
28004,/venues/3389884,/concerts/39051988,/artists/2822391-ehud-asherie-trio,2019-10-03,46.96103,7.43941
28006,/venues/3389884,/concerts/39051987,/artists/2822391-ehud-asherie-trio,2019-10-03,46.96103,7.43941
28000,/venues/3389884,/concerts/39051990,/artists/2822391-ehud-asherie-trio,2019-10-04,46.96103,7.43941
28002,/venues/3389884,/concerts/39051989,/artists/2822391-ehud-asherie-trio,2019-10-04,46.96103,7.43941
27996,/venues/3389884,/concerts/39051992,/artists/2822391-ehud-asherie-trio,2019-10-05,46.96103,7.43941
27998,/venues/3389884,/concerts/39051991,/artists/2822391-ehud-asherie-trio,2019-10-05,46.96103,7.43941
62922,/venues/3389884,/concerts/34979984,/artists/2826016-mark-soskin-trio,2018-09-18,46.96103,7.43941
62923,/venues/3389884,/concerts/34979974,/artists/2826016-mark-soskin-trio,2018-09-18,46.96103,7.43941
62920,/venues/3389884,/concerts/34979994,/artists/2826016-mark-soskin-trio,2018-09-19,46.96103,7.43941
62921,/venues/3389884,/concerts/34979989,/artists/2826016-mark-soskin-trio,2018-09-19,46.96103,7.43941
62918,/venues/3389884,/concerts/34980004,/artists/2826016-mark-soskin-trio,2018-09-20,46.96103,7.43941
62919,/venues/3389884,/concerts/34979999,/artists/2826016-mark-soskin-trio,2018-09-20,46.96103,7.43941
62916,/venues/3389884,/concerts/34980014,/artists/2826016-mark-soskin-trio,2018-09-21,46.96103,7.43941
62917,/venues/3389884,/concerts/34980009,/artists/2826016-mark-soskin-trio,2018-09-21,46.96103,7.43941
62914,/venues/3389884,/concerts/34980024,/artists/2826016-mark-soskin-trio,2018-09-22,46.96103,7.43941
62915,/venues/3389884,/concerts/34980019,/artists/2826016-mark-soskin-trio,2018-09-22,46.96103,7.43941
63994,/venues/265516,/festivals/1054053,/artists/28532-mass-hysteria,2012-09-28,46.51906,6.56676
64000,/venues/265516,/concerts/14147154,/artists/28532-mass-hysteria,2012-09-28,46.51906,6.56676
6045,/venues/37717,/concerts/25629429,/artists/2856876-big-daddy-wilson,2016-01-09,47.38865,8.5187
6047,/venues/37717,/concerts/25582329,/artists/2856876-big-daddy-wilson,2016-01-09,47.38865,8.5187
19037,/venues/514666,/concerts/24374779,/artists/287222-gamma-ray,2015-11-25,47.52729,7.69406
19038,/venues/514666,/concerts/24296899,/artists/287222-gamma-ray,2015-11-25,47.52729,7.69406
61654,/venues/509511,/concerts/26569024,/artists/289691-puggy,2016-06-23,47.57421,7.563110000000001
66426,/venues/509511,/concerts/26542384,/artists/289691-puggy,2016-06-23,47.57421,7.563110000000001
66427,/venues/509511,/concerts/26538474,/artists/289691-puggy,2016-06-23,47.57421,7.563110000000001
8029,/venues/35057,/concerts/25628914,/artists/289709-richard-galliano,2016-04-20,47.56118,7.593669999999999
8031,/venues/35057,/concerts/24827054,/artists/289709-richard-galliano,2016-04-20,47.56118,7.593669999999999
62827,/venues/3389884,/concerts/36314949,/artists/2899316-aaron-diehl-trio,2019-01-22,46.96103,7.43941
62828,/venues/3389884,/concerts/36314944,/artists/2899316-aaron-diehl-trio,2019-01-22,46.96103,7.43941
62825,/venues/3389884,/concerts/36314959,/artists/2899316-aaron-diehl-trio,2019-01-23,46.96103,7.43941
62826,/venues/3389884,/concerts/36314954,/artists/2899316-aaron-diehl-trio,2019-01-23,46.96103,7.43941
62823,/venues/3389884,/concerts/36314969,/artists/2899316-aaron-diehl-trio,2019-01-24,46.96103,7.43941
62824,/venues/3389884,/concerts/36314964,/artists/2899316-aaron-diehl-trio,2019-01-24,46.96103,7.43941
62821,/venues/3389884,/concerts/36314979,/artists/2899316-aaron-diehl-trio,2019-01-25,46.96103,7.43941
62822,/venues/3389884,/concerts/36314974,/artists/2899316-aaron-diehl-trio,2019-01-25,46.96103,7.43941
62819,/venues/3389884,/concerts/36314989,/artists/2899316-aaron-diehl-trio,2019-01-26,46.96103,7.43941
62820,/venues/3389884,/concerts/36314984,/artists/2899316-aaron-diehl-trio,2019-01-26,46.96103,7.43941
13760,/venues/69432,/concerts/25628789,/artists/2908556-metallspurhunde,2016-01-29,47.3834,8.53938
13763,/venues/69432,/concerts/24008574,/artists/2908556-metallspurhunde,2016-01-29,47.3834,8.53938
13761,/venues/69432,/concerts/25628789,/artists/29096-schneewittchen,2016-01-29,47.3834,8.53938
13765,/venues/69432,/concerts/24008574,/artists/29096-schneewittchen,2016-01-29,47.3834,8.53938
19004,/venues/514666,/concerts/25628979,/artists/29178-gollo,2016-01-10,47.52729,7.69406
19006,/venues/514666,/concerts/24394094,/artists/29178-gollo,2016-01-10,47.52729,7.69406
376,/venues/29550,/concerts/23548833,/artists/295329-scorpions,2015-11-28,47.41161,8.55166
377,/venues/29550,/concerts/22380798,/artists/295329-scorpions,2015-11-28,47.41161,8.55166
52927,/venues/834556,/concerts/18954004,/artists/2967631-jan-delay-and-disko-no-1,2014-09-29,47.38572,8.51685
52929,/venues/834556,/concerts/18726374,/artists/2967631-jan-delay-and-disko-no-1,2014-09-29,47.38572,8.51685
10369,/venues/618641,/concerts/25629129,/artists/297509-lambert,2016-01-17,47.38821,8.51987
10370,/venues/618641,/concerts/24624094,/artists/297509-lambert,2016-01-17,47.38821,8.51987
18940,/venues/514666,/concerts/25249854,/artists/297806-van-canto,2016-04-01,47.52729,7.69406
18941,/venues/514666,/concerts/25215319,/artists/297806-van-canto,2016-04-01,47.52729,7.69406
75095,/venues/2907453,/concerts/24238114,/artists/299065-nazareth,2015-09-04,47.31745,7.89842
75103,/venues/2907453,/concerts/23170408,/artists/299065-nazareth,2015-09-04,47.31745,7.89842
19074,/venues/514666,/concerts/24362699,/artists/299065-nazareth,2015-10-29,47.52729,7.69406
19075,/venues/514666,/concerts/24249924,/artists/299065-nazareth,2015-10-29,47.52729,7.69406
62985,/venues/3389884,/concerts/28992024,/artists/299098-spyro-gyra,2017-04-18,46.96103,7.43941
62986,/venues/3389884,/concerts/28992019,/artists/299098-spyro-gyra,2017-04-18,46.96103,7.43941
62983,/venues/3389884,/concerts/28992044,/artists/299098-spyro-gyra,2017-04-19,46.96103,7.43941
62984,/venues/3389884,/concerts/28992039,/artists/299098-spyro-gyra,2017-04-19,46.96103,7.43941
62981,/venues/3389884,/concerts/28992064,/artists/299098-spyro-gyra,2017-04-20,46.96103,7.43941
62982,/venues/3389884,/concerts/28992059,/artists/299098-spyro-gyra,2017-04-20,46.96103,7.43941
62979,/venues/3389884,/concerts/28992094,/artists/299098-spyro-gyra,2017-04-21,46.96103,7.43941
62980,/venues/3389884,/concerts/28992089,/artists/299098-spyro-gyra,2017-04-21,46.96103,7.43941
62977,/venues/3389884,/concerts/28992114,/artists/299098-spyro-gyra,2017-04-22,46.96103,7.43941
62978,/venues/3389884,/concerts/28992109,/artists/299098-spyro-gyra,2017-04-22,46.96103,7.43941
13704,/venues/69432,/concerts/25300429,/artists/299423-suicide-commando,2016-04-09,47.3834,8.53938
13706,/venues/69432,/concerts/25270249,/artists/299423-suicide-commando,2016-04-09,47.3834,8.53938
6141,/venues/37717,/concerts/24394104,/artists/2998176-mic-donet,2015-11-08,47.38865,8.5187
6142,/venues/37717,/concerts/24271474,/artists/2998176-mic-donet,2015-11-08,47.38865,8.5187
59140,/venues/1188696,/concerts/25628689,/artists/299989-branford-marsalis,2016-01-28,47.55886,7.58853
59141,/venues/1188696,/concerts/23258648,/artists/299989-branford-marsalis,2016-01-28,47.55886,7.58853
52900,/venues/834556,/festivals/330038,/artists/301499-justice,2012-02-25,47.38572,8.51685
52995,/venues/834556,/concerts/11892173,/artists/301499-justice,2012-02-25,47.38572,8.51685
339,/venues/29550,/concerts/25629389,/artists/3015056-macklemore-and-ryan-lewis,2016-03-21,47.41161,8.55166
340,/venues/29550,/concerts/25271629,/artists/3015056-macklemore-and-ryan-lewis,2016-03-21,47.41161,8.55166
17646,/venues/49813,/concerts/25629254,/artists/3018946-one-ok-rock,2015-12-20,47.38417000000001,8.533
17647,/venues/49813,/concerts/24836609,/artists/3018946-one-ok-rock,2015-12-20,47.38417000000001,8.533
28852,/venues/341441,/concerts/14851164,/artists/302038-jason-collett,2012-12-09,46.38327,6.23479
28854,/venues/341441,/concerts/13996614,/artists/302038-jason-collett,2012-12-09,46.38327,6.23479
2050,/venues/29644,/concerts/9794008,/artists/303439-barclay-james-harvest-featuring-les-holroyd,2011-10-26,47.37546,8.52722
2051,/venues/29644,/concerts/8810471,/artists/303439-barclay-james-harvest-featuring-les-holroyd,2011-10-26,47.37546,8.52722
32973,/venues/33304,/festivals/842614,/artists/303851-black-dyke-band,2013-09-28,47.05032,8.31183
32989,/venues/33304,/concerts/18031594,/artists/303851-black-dyke-band,2013-09-28,47.05032,8.31183
20889,/venues/45690,/concerts/18796184,/artists/305032-dan-le-sac-vs-scroobius-pip,2014-03-12,46.20399999999999,6.13628
57102,/venues/45690,/concerts/18881764,/artists/305032-dan-le-sac-vs-scroobius-pip,2014-03-12,46.20399999999999,6.13628
5869,/venues/37717,/concerts/25882179,/artists/305125-bettye-lavette,2016-04-21,47.38865,8.5187
5870,/venues/37717,/concerts/25659594,/artists/305125-bettye-lavette,2016-04-21,47.38865,8.5187
92985,/venues/180713,/festivals/462474,/artists/305645-ferry-corsten,2012-08-11,47.37689,8.54169
93011,/venues/180713,/concerts/13114543,/artists/305645-ferry-corsten,2012-08-11,47.37689,8.54169
84687,/venues/2943458,/concerts/26711704,/artists/306591-dodo,2016-04-09,46.75142,7.63312
84688,/venues/2943458,/concerts/25630059,/artists/306591-dodo,2016-04-09,46.75142,7.63312
77202,/venues/2832933,/concerts/24999214,/artists/306591-dodo,2016-07-14,47.53091,7.6146600000000015
77207,/venues/2832933,/concerts/24999209,/artists/306591-dodo,2016-07-14,47.53091,7.6146600000000015
11386,/venues/31724,/concerts/32835429,/artists/306591-dodo,2018-05-04,47.37106,8.53572
11388,/venues/31724,/concerts/32348374,/artists/306591-dodo,2018-05-04,47.37106,8.53572
49289,/venues/1502028,/concerts/32596374,/artists/3072181-der-ringer,2018-03-08,47.38007,8.5277
49290,/venues/1502028,/concerts/32520004,/artists/3072181-der-ringer,2018-03-08,47.38007,8.5277
85275,/venues/3345669,/concerts/24635509,/artists/3075891-schtarnefoifi,2015-08-15,47.34746,8.534360000000001
85276,/venues/3345669,/concerts/24635504,/artists/3075891-schtarnefoifi,2015-08-15,47.34746,8.534360000000001
8013,/venues/35057,/concerts/25629174,/artists/3084891-chris-oleary-band,2016-06-24,47.56118,7.593669999999999
8014,/venues/35057,/concerts/24707154,/artists/3084891-chris-oleary-band,2016-06-24,47.56118,7.593669999999999
18998,/venues/514666,/concerts/24374814,/artists/308937-therion,2016-01-20,47.52729,7.69406
18999,/venues/514666,/concerts/24348039,/artists/308937-therion,2016-01-20,47.52729,7.69406
38515,/venues/2755408,/concerts/24724279,/artists/3098481-hildegard-lernt-fliegen,2015-10-18,46.95022,7.442989999999999
38516,/venues/2755408,/concerts/24724274,/artists/3098481-hildegard-lernt-fliegen,2015-10-18,46.95022,7.442989999999999
21437,/venues/33498,/concerts/20513838,/artists/312232-this-will-destroy-you,2014-09-21,46.7949,7.1519
21439,/venues/33498,/concerts/20478648,/artists/312232-this-will-destroy-you,2014-09-21,46.7949,7.1519
6194,/venues/37717,/concerts/24888019,/artists/3122376-balkankaravan,2015-10-10,47.38865,8.5187
6198,/venues/37717,/concerts/24427079,/artists/3122376-balkankaravan,2015-10-10,47.38865,8.5187
24889,/venues/86235,/concerts/24438374,/artists/312253-dead-brothers,2015-09-13,47.37492,8.534180000000001
24890,/venues/86235,/concerts/23988399,/artists/312253-dead-brothers,2015-09-13,47.37492,8.534180000000001
51282,/venues/903721,/concerts/24350204,/artists/3133236-stromae,2015-07-15,46.16977,8.79623
51301,/venues/903721,/concerts/24350144,/artists/3133236-stromae,2015-07-15,46.16977,8.79623
86745,/venues/1997589,/concerts/25628854,/artists/313644-alexia-gardner,2016-01-08,47.4826,7.734660000000001
86746,/venues/1997589,/concerts/24260959,/artists/313644-alexia-gardner,2016-01-08,47.4826,7.734660000000001
62942,/venues/3389884,/concerts/34979899,/artists/3144-grady-champion,2018-09-04,46.96103,7.43941
62943,/venues/3389884,/concerts/34979894,/artists/3144-grady-champion,2018-09-04,46.96103,7.43941
62940,/venues/3389884,/concerts/34979909,/artists/3144-grady-champion,2018-09-05,46.96103,7.43941
62941,/venues/3389884,/concerts/34979904,/artists/3144-grady-champion,2018-09-05,46.96103,7.43941
62938,/venues/3389884,/concerts/34979919,/artists/3144-grady-champion,2018-09-06,46.96103,7.43941
62939,/venues/3389884,/concerts/34979914,/artists/3144-grady-champion,2018-09-06,46.96103,7.43941
62936,/venues/3389884,/concerts/34979929,/artists/3144-grady-champion,2018-09-07,46.96103,7.43941
62937,/venues/3389884,/concerts/34979924,/artists/3144-grady-champion,2018-09-07,46.96103,7.43941
62934,/venues/3389884,/concerts/34979939,/artists/3144-grady-champion,2018-09-08,46.96103,7.43941
62935,/venues/3389884,/concerts/34979934,/artists/3144-grady-champion,2018-09-08,46.96103,7.43941
76229,/venues/936401,/concerts/25629219,/artists/315290-christians,2016-01-30,47.1801,8.45832
76230,/venues/936401,/concerts/24789459,/artists/315290-christians,2016-01-30,47.1801,8.45832
18128,/venues/514666,/concerts/36288144,/artists/315745-king-crimson,2019-07-04,47.52729,7.69406
18129,/venues/514666,/concerts/36287694,/artists/315745-king-crimson,2019-07-04,47.52729,7.69406
78335,/venues/3324619,/concerts/37788519,/artists/315745-king-crimson,2019-07-04,47.53397,7.72135
78336,/venues/3324619,/concerts/36360859,/artists/315745-king-crimson,2019-07-04,47.53397,7.72135
18902,/venues/514666,/concerts/25629319,/artists/3167661-john-illsley-of-dire-straits,2016-04-28,47.52729,7.69406
18904,/venues/514666,/concerts/24926034,/artists/3167661-john-illsley-of-dire-straits,2016-04-28,47.52729,7.69406
19218,/venues/514666,/concerts/21028993,/artists/3169061-eisheilige-nacht,2014-12-18,47.52729,7.69406
19223,/venues/514666,/concerts/20021263,/artists/3169061-eisheilige-nacht,2014-12-18,47.52729,7.69406
19015,/venues/514666,/concerts/25628699,/artists/3169061-eisheilige-nacht,2015-12-17,47.52729,7.69406
19016,/venues/514666,/concerts/23322963,/artists/3169061-eisheilige-nacht,2015-12-17,47.52729,7.69406
5709,/venues/37717,/concerts/28510159,/artists/3186491-pierre-omer,2016-12-02,47.38865,8.5187
5710,/venues/37717,/concerts/28510154,/artists/3186491-pierre-omer,2016-12-02,47.38865,8.5187
46735,/venues/1695338,/festivals/1145613,/artists/3190656-borgne,2014-10-02,46.19741,6.13007
46746,/venues/1695338,/festivals/997918,/artists/3190656-borgne,2014-10-02,46.19741,6.13007
51285,/venues/903721,/concerts/24350204,/artists/320325-juanes,2015-07-15,46.16977,8.79623
51304,/venues/903721,/concerts/24350144,/artists/320325-juanes,2015-07-15,46.16977,8.79623
51263,/venues/903721,/concerts/24350224,/artists/320325-juanes,2015-07-16,46.16977,8.79623
51265,/venues/903721,/concerts/23862693,/artists/320325-juanes,2015-07-16,46.16977,8.79623
26690,/venues/31959,/festivals/376683,/artists/3207521-emika,2012-05-31,46.86157,7.18018
26704,/venues/31959,/concerts/11961358,/artists/3207521-emika,2012-05-31,46.86157,7.18018
89242,/venues/2927348,/concerts/34062974,/artists/3220121-soft-moon,2018-08-18,47.05074000000001,6.75758
89249,/venues/2927348,/concerts/34062964,/artists/3220121-soft-moon,2018-08-18,47.05074000000001,6.75758
12965,/venues/2470719,/concerts/25671764,/artists/324108-jael,2016-03-10,47.37176,8.536389999999999
12966,/venues/2470719,/concerts/25524614,/artists/324108-jael,2016-03-10,47.37176,8.536389999999999
60295,/venues/514666,/concerts/25507189,/artists/324108-jael,2016-03-13,47.52672000000001,7.69418
60296,/venues/514666,/concerts/25468229,/artists/324108-jael,2016-03-13,47.52672000000001,7.69418
46292,/venues/52528,/concerts/27293999,/artists/32445-warlocks,2016-09-08,46.472,6.8522300000000005
46294,/venues/52528,/concerts/27289184,/artists/32445-warlocks,2016-09-08,46.472,6.8522300000000005
362,/venues/29550,/concerts/24986424,/artists/324977-machine,2015-12-19,47.41161,8.55166
363,/venues/29550,/concerts/24860784,/artists/324977-machine,2015-12-19,47.41161,8.55166
44531,/venues/98757,/concerts/25140429,/artists/3253-mariza,2015-11-08,46.21018,6.15088
44532,/venues/98757,/concerts/22807478,/artists/3253-mariza,2015-11-08,46.21018,6.15088
19101,/venues/514666,/festivals/1333834,/artists/325769-valient-thorr,2015-10-02,47.52729,7.69406
19107,/venues/514666,/concerts/24354664,/artists/325769-valient-thorr,2015-10-02,47.52729,7.69406
60285,/venues/514666,/concerts/25644699,/artists/326734-order,2016-05-06,47.52672000000001,7.69418
60286,/venues/514666,/concerts/25629834,/artists/326734-order,2016-05-06,47.52672000000001,7.69418
11545,/venues/31724,/concerts/26136243,/artists/3275601-damian-jr-gong-marley,2016-08-11,47.37106,8.53572
11546,/venues/31724,/concerts/26121058,/artists/3275601-damian-jr-gong-marley,2016-08-11,47.37106,8.53572
4374,/venues/417561,/concerts/25776174,/artists/3280566-promethee,2016-01-30,46.61616,7.05432
4376,/venues/417561,/concerts/25629844,/artists/3280566-promethee,2016-01-30,46.61616,7.05432
9019,/venues/33267,/concerts/25723529,/artists/3280566-promethee,2016-02-04,47.39869,8.0637
9021,/venues/33267,/concerts/25408944,/artists/3280566-promethee,2016-02-04,47.39869,8.0637
8959,/venues/33267,/concerts/26774149,/artists/3280566-promethee,2016-06-25,47.39869,8.0637
48618,/venues/33267,/concerts/26388304,/artists/3280566-promethee,2016-06-25,47.39869,8.0637
51273,/venues/903721,/concerts/24350204,/artists/32902-milow,2015-07-15,46.16977,8.79623
51292,/venues/903721,/concerts/24350144,/artists/32902-milow,2015-07-15,46.16977,8.79623
51251,/venues/903721,/concerts/24350224,/artists/32902-milow,2015-07-16,46.16977,8.79623
51264,/venues/903721,/concerts/23862693,/artists/32902-milow,2015-07-16,46.16977,8.79623
68064,/venues/835571,/concerts/22071113,/artists/330423-lynyrd-skynyrd,2015-04-26,47.31361,8.80096
68065,/venues/835571,/concerts/22030818,/artists/330423-lynyrd-skynyrd,2015-04-26,47.31361,8.80096
60673,/venues/895931,/festivals/379723,/artists/330539-alanis-morissette,2012-07-16,47.37561,8.57674
60675,/venues/895931,/concerts/12126853,/artists/330539-alanis-morissette,2012-07-16,47.37561,8.57674
18806,/venues/514666,/concerts/26036648,/artists/33338-exodus,2016-08-08,47.52729,7.69406
18807,/venues/514666,/concerts/25989808,/artists/33338-exodus,2016-08-08,47.52729,7.69406
48870,/venues/3236954,/concerts/28375779,/artists/3396171-gola,2017-01-28,47.39574,8.59802
48871,/venues/3236954,/concerts/28375774,/artists/3396171-gola,2017-01-28,47.39574,8.59802
112,/venues/29550,/concerts/32747439,/artists/3396171-gola,2018-12-02,47.41161,8.55166
113,/venues/29550,/concerts/32033594,/artists/3396171-gola,2018-12-02,47.41161,8.55166
27979,/venues/3389884,/concerts/39051967,/artists/339999-tuck-and-patti,2019-10-29,46.96103,7.43941
27980,/venues/3389884,/concerts/39051966,/artists/339999-tuck-and-patti,2019-10-29,46.96103,7.43941
27977,/venues/3389884,/concerts/39051969,/artists/339999-tuck-and-patti,2019-10-30,46.96103,7.43941
27978,/venues/3389884,/concerts/39051968,/artists/339999-tuck-and-patti,2019-10-30,46.96103,7.43941
27975,/venues/3389884,/concerts/39051971,/artists/339999-tuck-and-patti,2019-10-31,46.96103,7.43941
27976,/venues/3389884,/concerts/39051970,/artists/339999-tuck-and-patti,2019-10-31,46.96103,7.43941
27973,/venues/3389884,/concerts/39051963,/artists/339999-tuck-and-patti,2019-11-01,46.96103,7.43941
27974,/venues/3389884,/concerts/39051962,/artists/339999-tuck-and-patti,2019-11-01,46.96103,7.43941
27971,/venues/3389884,/concerts/39051965,/artists/339999-tuck-and-patti,2019-11-02,46.96103,7.43941
27972,/venues/3389884,/concerts/39051964,/artists/339999-tuck-and-patti,2019-11-02,46.96103,7.43941
27279,/venues/388116,/concerts/18213339,/artists/341164-skindred,2014-02-08,47.08065,7.29443
27281,/venues/388116,/concerts/17428719,/artists/341164-skindred,2014-02-08,47.08065,7.29443
52404,/venues/2123529,/concerts/20559898,/artists/3434646-hathors,2014-06-06,47.3789,8.527289999999999
52406,/venues/2123529,/concerts/20101948,/artists/3434646-hathors,2014-06-06,47.3789,8.527289999999999
52342,/venues/2123529,/concerts/25008559,/artists/3434646-hathors,2015-10-30,47.3789,8.527289999999999
52343,/venues/2123529,/concerts/24354684,/artists/3434646-hathors,2015-10-30,47.3789,8.527289999999999
402,/venues/29550,/concerts/22444448,/artists/3458726-andreas-gabalier,2015-05-31,47.41161,8.55166
407,/venues/29550,/concerts/22046328,/artists/3458726-andreas-gabalier,2015-05-31,47.41161,8.55166
23163,/venues/628886,/concerts/25135344,/artists/3458726-andreas-gabalier,2015-11-19,47.5399,7.61826
23164,/venues/628886,/concerts/22194433,/artists/3458726-andreas-gabalier,2015-11-19,47.5399,7.61826
88022,/venues/2273454,/concerts/25419919,/artists/3458726-andreas-gabalier,2016-06-03,47.17636,8.50584
88024,/venues/2273454,/concerts/25406029,/artists/3458726-andreas-gabalier,2016-06-03,47.17636,8.50584
6205,/venues/37717,/concerts/24726239,/artists/346277-souljazz-orchestra,2015-10-05,47.38865,8.5187
6206,/venues/37717,/concerts/24697599,/artists/346277-souljazz-orchestra,2015-10-05,47.38865,8.5187
19304,/venues/514666,/concerts/21427303,/artists/346325-john-wesley,2014-10-12,47.52729,7.69406
19305,/venues/514666,/concerts/21319828,/artists/346325-john-wesley,2014-10-12,47.52729,7.69406
8963,/venues/33267,/concerts/26472624,/artists/347628-prinz-pi,2016-05-28,47.39869,8.0637
8966,/venues/33267,/concerts/26345254,/artists/347628-prinz-pi,2016-05-28,47.39869,8.0637
5973,/venues/37717,/concerts/25882579,/artists/347755-panzer,2016-02-12,47.38865,8.5187
5976,/venues/37717,/concerts/25659644,/artists/347755-panzer,2016-02-12,47.38865,8.5187
16569,/venues/184783,/concerts/25628734,/artists/3478356-maiden-united,2015-12-12,47.20063,7.5283
16570,/venues/184783,/concerts/23894493,/artists/3478356-maiden-united,2015-12-12,47.20063,7.5283
27969,/venues/3389884,/concerts/39051953,/artists/3483231-brazilian-trio,2019-11-26,46.96103,7.43941
27970,/venues/3389884,/concerts/39051952,/artists/3483231-brazilian-trio,2019-11-26,46.96103,7.43941
27967,/venues/3389884,/concerts/39051955,/artists/3483231-brazilian-trio,2019-11-27,46.96103,7.43941
27968,/venues/3389884,/concerts/39051954,/artists/3483231-brazilian-trio,2019-11-27,46.96103,7.43941
27965,/venues/3389884,/concerts/39051957,/artists/3483231-brazilian-trio,2019-11-28,46.96103,7.43941
27966,/venues/3389884,/concerts/39051956,/artists/3483231-brazilian-trio,2019-11-28,46.96103,7.43941
27963,/venues/3389884,/concerts/39051959,/artists/3483231-brazilian-trio,2019-11-29,46.96103,7.43941
27964,/venues/3389884,/concerts/39051958,/artists/3483231-brazilian-trio,2019-11-29,46.96103,7.43941
27961,/venues/3389884,/concerts/39051961,/artists/3483231-brazilian-trio,2019-11-30,46.96103,7.43941
27962,/venues/3389884,/concerts/39051960,/artists/3483231-brazilian-trio,2019-11-30,46.96103,7.43941
6083,/venues/37717,/concerts/25151619,/artists/3522841-hidden-orchestra,2015-12-14,47.38865,8.5187
6084,/venues/37717,/concerts/25032279,/artists/3522841-hidden-orchestra,2015-12-14,47.38865,8.5187
97515,/venues/1129971,/festivals/899719,/artists/352662-brand-new,2014-04-30,47.38732,8.49986
97522,/venues/1129971,/festivals/899714,/artists/352662-brand-new,2014-04-30,47.38732,8.49986
44290,/venues/1161281,/concerts/37788784,/artists/352738-archive,2019-09-24,46.2026,6.14665
44291,/venues/1161281,/concerts/36913654,/artists/352738-archive,2019-09-24,46.2026,6.14665
6189,/venues/37717,/concerts/24888074,/artists/3530726-sarah-mckenzie,2015-10-12,47.38865,8.5187
6190,/venues/37717,/concerts/24771309,/artists/3530726-sarah-mckenzie,2015-10-12,47.38865,8.5187
51270,/venues/903721,/concerts/24350204,/artists/3537266-rae-morris,2015-07-15,46.16977,8.79623
51289,/venues/903721,/concerts/24350144,/artists/3537266-rae-morris,2015-07-15,46.16977,8.79623
63012,/venues/3389884,/concerts/28991909,/artists/354335-jeff-hamilton,2017-04-11,46.96103,7.43941
63015,/venues/3389884,/concerts/28991904,/artists/354335-jeff-hamilton,2017-04-11,46.96103,7.43941
63006,/venues/3389884,/concerts/28991919,/artists/354335-jeff-hamilton,2017-04-12,46.96103,7.43941
63009,/venues/3389884,/concerts/28991914,/artists/354335-jeff-hamilton,2017-04-12,46.96103,7.43941
63000,/venues/3389884,/concerts/28991929,/artists/354335-jeff-hamilton,2017-04-13,46.96103,7.43941
