,artist_id,linked_artist_id,artist_name,spotify_name,spotify_id,spotify_followers,spotify_listeners
6472,/artists/9875054-daniel-m-p-shaw,/artists/9875054-daniel-m-p-shaw,Daniel M. P. Shaw,Daniel M. P. Shaw,3Rjerqjx8rwzNuAhps3bOv,17.0,13.0
6473,/artists/3610931-daniel-maloso,/artists/3610931-daniel-maloso,Daniel Maloso,Daniel Maloso,7j5SLy2KUc3LVi3r7xKqIe,2895.0,6000.0
6474,/artists/5389813-daniel-meister,/artists/5389813-daniel-meister,Daniel Meister.,Daniel Meister,7zyqPpoCgfy4KZaqnMY70O,721.0,3600.0
6475,/artists/343883-daniel-menche,/artists/343883-daniel-menche,Daniel Menche,Daniel Menche,2kw07cjBdOR3poSopMELsH,1736.0,617.0
6476,/artists/218179-daniel-meteo,/artists/218179-daniel-meteo,Daniel Meteo,Daniel Meteo,7Al4D9uDWubmoK1qPu7Ic8,89.0,352.0
6477,/artists/10068056-daniel-neuland,/artists/10068056-daniel-neuland,Daniel Neuland,Daniel Neuland,5NafK2XHLrFYXioRE8ElPQ,252.0,1200.0
6478,/artists/1024451-daniel-norgren,/artists/1024451-daniel-norgren,Daniel Norgren,Daniel Norgren,6swk8GFDoEZ1cFDX70xyuO,78787.0,406400.0
6479,/artists/2603801-daniel-portman,/artists/2603801-daniel-portman,Daniel Portman,Daniel Portman,2HnZ1elnutngLH1BFwV1kM,14815.0,115400.0
6480,/artists/98811-daniel-powter,/artists/98811-daniel-powter,Daniel Powter,Daniel Powter,7xTcuBOIAAIGDOSvwYFPzk,216551.0,3100000.0
6481,/artists/4514418-daniel-raiskin,/artists/4514418-daniel-raiskin,Daniel Raiskin,Daniel Raiskin,1lSZs0Q7lOGujWeSizY37A,118.0,531.0
6482,/artists/3313671-daniel-romano,/artists/3313671-daniel-romano,Daniel Romano,Daniel Romano,2kTXvMOmrHVjVewErG5kHD,25471.0,114000.0
6483,/artists/10141227-daniel-schaub,/artists/10141227-daniel-schaub,Daniel Schaub,Daniel Schaub,6rojc0KTm11RShM1VrxA9R,0.0,114000.0
6484,/artists/7601709-daniel-schenker,/artists/7601709-daniel-schenker,Daniel Schenker,Daniel Schenker,3doPDZwMiZWQEFZjk2hdM8,5.0,114000.0
6485,/artists/3081701-daniel-schenker-quartet,/artists/3081701-daniel-schenker-quartet,Daniel Schenker Quartet,Daniel Schenker Quartet,3PDZG8oL8Jap4maoEfMyly,22.0,5.0
6486,/artists/4494798-daniel-schlappi,/artists/4494798-daniel-schlappi,Daniel Schläppi,Daniel Schläppi,6OVDHYgly14Fwh9s28xl4t,93.0,318.0
6487,/artists/1157652-daniel-schneider,/artists/1157652-daniel-schneider,Daniel Schneider,Daniel Schneider,3D5QJaY7uBd34mKertZmuv,34.0,155.0
6488,/artists/9351449-daniel-schnyder-and-chaarts,/artists/9351449-daniel-schnyder-and-chaarts,Daniel Schnyder & CHAARTS,,,,
6489,/artists/1949688-daniel-solar,/artists/1949688-daniel-solar,Daniel Solar,Daniel Solar,1CrovOFPUXVayCv5fMcYVx,977.0,2000.0
6490,/artists/675296-daniel-stefanik,/artists/675296-daniel-stefanik,Daniel Stefanik,Daniel Stefanik,20w4lkhgYymklaCG4V6525,2807.0,12600.0
6491,/artists/1340622-daniel-steinberg,/artists/1340622-daniel-steinberg,Daniel Steinberg,Daniel Steinberg,6mU76NVrD4mcmA5WIoiUMV,37480.0,160300.0
6492,/artists/9947154-daniel-woodtli,/artists/9947154-daniel-woodtli,Daniel Woodtli,Daniel Woodtli,2zDsag2YdnU6kZ4q6FG349,16.0,160300.0
6493,/artists/9393364-daniel-zimmermann-4tet,/artists/9393364-daniel-zimmermann-4tet,Daniel Zimmermann 4tet,,,,
6494,/artists/9650764-daniela-alfinito,/artists/9650764-daniela-alfinito,Daniela Alfinito,Daniela Alfinito,2zFl29HAAc7ayyjDjAXwLI,13365.0,71300.0
6495,/artists/9592179-daniela-lorenz-paraguayharfe,/artists/9592179-daniela-lorenz-paraguayharfe,"Daniela Lorenz, Paraguay-Harfe",,,,
6496,/artists/485081-daniela-mercury,/artists/485081-daniela-mercury,Daniela Mercury,Daniela Mercury,2krrkKvM52JgvfGu2Uewbg,236503.0,590300.0
6497,/artists/6799104-daniele-di-bonaventura,/artists/6799104-daniele-di-bonaventura,Daniele Di Bonaventura,Daniele di Bonaventura,2FfQ9VP66RZxG0lmiMAKT6,2087.0,40300.0
6498,/artists/2049823-daniele-gatti,/artists/2049823-daniele-gatti,Daniele Gatti,Daniele Gatti,3oRQdgO6oBd5wh5Mvlq5pu,726.0,4200.0
6499,/artists/5589133-daniele-negroni,/artists/5589133-daniele-negroni,Daniele Negroni,Daniele Negroni,6ZozSO8b8pE2BDedOvBKzr,20586.0,6100.0
6500,/artists/6868564-daniele-petronelli,/artists/6868564-daniele-petronelli,Daniele Petronelli,Daniele Petronelli,6lj6i8PhayEVpfml6GT2Se,573.0,10000.0
6501,/artists/8797059-danielle-nicole,/artists/8797059-danielle-nicole,Danielle Nicole,Danielle Nicole,34mu675oQQ5ZNuK1soZrIn,16468.0,63500.0
6502,/artists/10094905-danielle-ponder,/artists/10094905-danielle-ponder,Danielle Ponder,Danielle Ponder,5rZUNweztKBI1Xy3XhYHoJ,4380.0,50800.0
6503,/artists/775137-danielle-de-picciotto,/artists/775137-danielle-de-picciotto,Danielle de Picciotto,Danielle De Picciotto,65K6P517Q4BXJxZtPPSxeM,674.0,246.0
6504,/artists/452425-danielson,/artists/452425-danielson,Danielson,Danielson,5XvxZQicSAiQtsXZ4lXWDo,3078.0,2200.0
6505,/artists/8162333-danii-d,/artists/8162333-danii-d,Danii D.,Dani D,1Ra1Wt7zzedwwqrfWUjSld,0.0,26.0
6506,/artists/5153328-daniil-trifonov,/artists/5153328-daniil-trifonov,Daniil Trifonov,Daniil Trifonov,1fUhTALoWXPL6PZSkKImY9,30637.0,1200000.0
6507,/artists/8713508-danila-ch,/artists/8713508-danila-ch,Danila ,Danila,1mty6G2vCj6ADGsVBGa0hg,465.0,395.0
6508,/artists/772780-danilo,/artists/772780-danilo,Danilo,Danilo,5r5q98RgyYVJWy6XI7By8l,122.0,68800.0
6509,/artists/304604-danilo-montero,/artists/304604-danilo-montero,Danilo Montero,Danilo Montero,2a48vLoCcVkOMcCSqXreOF,673193.0,684200.0
6510,/artists/2050811-danilo-perez,/artists/2050811-danilo-perez,Danilo Pérez,Danilo Pérez,1EBzK8Ftvg7n0pG6cexXkT,11.0,3.0
6511,/artists/236177-danilo-rea,/artists/236177-danilo-rea,Danilo Rea,Danilo Rea,0px78Y2V2QRl3f8hNtxdst,5170.0,57500.0
6512,/artists/6147984-daniro,/artists/6147984-daniro,Daniro,Daniro,2yvQZoqbnXzGXWt2rIPqkS,51.0,6.0
6513,/artists/8693003-danitsa,/artists/8693003-danitsa,Danitsa,Danitsa,0M1Kb2aco43kS4nb66HOn2,17413.0,83500.0
6514,/artists/8825724-danju,/artists/8825724-danju,Danju,Danju,383SVV0agxDRv1X2dKHsUb,33615.0,129900.0
6515,/artists/535795-danko-jones,/artists/535795-danko-jones,Danko Jones,Danko Jones,7CGoviGsNXYmGOBkXk8dtW,158797.0,523100.0
6516,/artists/897507-danna-leese,/artists/897507-danna-leese,Danna Leese,Danna Leese,14qk2gltnOJ55H2qJiiXKf,34.0,19.0
6517,/artists/5410763-danni-b,/artists/5410763-danni-b,Danni B,Danni B,0EfvW7DCjA3r5Jth2lOUrF,38.0,16.0
6518,/artists/5133853-dannic,/artists/5133853-dannic,Dannic,Dannic,1PFc84GHTYPL0G12JHh9Mc,168483.0,337700.0
6519,/artists/538858-danny,/artists/538858-danny,Danny,DANNY,7vIdU6JZyQJHQwaciX2l43,51.0,7500.0
