artist_id,match_error,artist_name,spotify_name,spotify_id,spotify_similarity,spotify_popularity,spotify_followers,spotify_listeners,spotify_genre_1,spotify_genre_2,spotify_genre_3,spotify_genre_4,spotify_genre_5,spotify_genre_6,spotify_genre_7,spotify_genre_8,spotify_genre_9,spotify_genre_10,spotify_genre_11,spotify_genre_12,spotify_genre_13,spotify_genre_14,spotify_genre_15,spotify_genre_16,spotify_genre_17,spotify_genre_18,linked_artist_id
/artists/3973706-giannes-kharoules,,Γιάννης Χαρούλης,Giannis Haroulis,5cRPbjGpHYjeiBXfjNWOws,0.06,43,62341,68900,entehno,greek pop,,,,,,,,,,,,,,,,,
/artists/3033996-nochnyie-snaipiery,X,Ночные Снайперы,Diana Arbenina,3agWPIiWtN5ARZj1iMz5gk,0.07,45,137715,28900,,,,,,,,,,,,,,,,,,,/artists/7442334-diana-arbenina
/artists/10164684-eric-flores-aa,X,ÉRIC Flores AA,"Joe Rotondi, Danilo Lozano, Arturo Velasco, Dan Fornero, Ramon Flores, Francisco Torres, Andy Suzuki, Eric Jorgenson, Phil Moore, Aaron Serfaty, Roberto Fernandez",2k10r80WdyttmKfjW8fh2I,0.15,0,0,2,,,,,,,,,,,,,,,,,,,
/artists/8659244-jeff-lynnes-elo,,Jeff Lynne's ELO,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,0.15,75,2984849,10500000,album rock,art rock,beatlesque,classic rock,glam rock,mellow gold,rock,soft rock,symphonic rock,,,,,,,,,,
/artists/8022443-colin-morton-group,X,Colin Morton Group,"Choir of King's College, Cambridge",0f3PsS9IQ6whvNMFFKnpjl,0.19,57,57918,1000000,british choir,cambridge choir,choral,,,,,,,,,,,,,,,,
/artists/8406028-keep-talking,X,Keep Talking,Digga D,57n1OF36WvtOeATY6WQ6iw,0.21,73,357224,3500000,aussie drill,london rap,,,,,,,,,,,,,,,,,
/artists/83793-le-mystere-des-voix-bulgares,X,Le mystère des voix bulgares,Bulgarian State Television Female Choir,5j3PVTaVrMlssk4IC0kumd,0.21,32,12546,24600,bulgarian folk,polyphony,women's choir,,,,,,,,,,,,,,,,
/artists/8843369-maha-bk,X,maha bk,Srila Bk. Atulananda A. Maharaj,1pB8rKURhSz7igOapPuox0,0.21,1,24,23,,,,,,,,,,,,,,,,,,,
/artists/429888-rompeprop,X,Rompeprop,Cerebral Incubation,2gpu0EtvWqIdVLzZwR0XAA,0.21,23,13267,5800,brutal death metal,goregrind,pornogrind,slam death metal,,,,,,,,,,,,,,,
/artists/540806-make-up-your-mind,X,Make Up Your Mind,Tatyana Ali,4ZYkqq2f8wA9vkV4iQIo4C,0.21,36,27662,78400,hip pop,,,,,,,,,,,,,,,,,,
/artists/2355837-orquesta-buena-vista-social-club,X,Orquesta Buena Vista Social Club,"Nik Phillips, Matraville Soldiers’ Settlement School, Cape Byron Rudolf Steiner School, Newton Faulkner, Orquesta Buena Vista Social Club®, Herb Armstrong, Katie Noonan, Tim Freedman, Natalie Pa'apa'a (Blue King Brown), Omara Portuondo, Don Spencer & Angie Whiteley",1hS2yXx0nJMFPdYoAMcEqX,0.22,0,125,45,,,,,,,,,,,,,,,,,,,
/artists/8438678-gumulf,X,Gumulf,Başak Gümülcinelioğlu,2t63DLmOGdPDk8AiF8qPPN,0.22,41,13392,87200,,,,,,,,,,,,,,,,,,,
/artists/4929488-helen-fitzgerald,X,Helen Fitzgerald,Helen Scollard and Southern Pride and Sean Hickey and Mike Fitzgerald and Tony Flaherty and Patrick O'Connor and Rodger O'Sullivan,5V1ne7hKFLxNuJQ7sO8Wig,0.22,0,11,13,,,,,,,,,,,,,,,,,,,
/artists/4132186-mit-fool,X,Mit F.o.o.l,Ian Bostridge,0QVlaFCrge4YWt0yftF8FE,0.25,39,10631,58700,art song,classical performance,classical tenor,opera,,,,,,,,,,,,,,,/artists/376276-ian-bostridge
/artists/511523-match,X,M.a.t.c.h.,Maria Callas,0bjdfjE8XbLa2Odstu6E1E,0.27,54,240959,512799,classical soprano,opera,,,,,,,,,,,,,,,,,/artists/9654049-maria-callas
/artists/9970264-backnblack,X,BACK:N:BLACK,Cold Blue featuring Big Syke. Background: Don Black and John Bac,3TKoJhQN4J19PPBOTVcyiA,0.29,0,3,957300,,,,,,,,,,,,,,,,,,,
/artists/10098850-syvaan,X,SYVÄÄN,Musiikki Nukkua Syvään Ja Rentoutua,2x3zxnXlYCmLwaMEpXY7mu,0.29,15,46,436,,,,,,,,,,,,,,,,,,,
/artists/3684861-chk-chk-chk,,!!! (Chk Chk Chk),!!!,1mmehjf7eHA10uHMisZGJg,0.3,47,135100,305800,alternative dance,dance rock,dance-punk,electroclash,electronica,new rave,sacramento indie,,,,,,,,,,,,
/artists/3951866-riot-school,X,Riot School,School Riot v EL SAM & EL SAM,0Rm8NFzbgyOlWFPK6Vqi0C,0.3,0,0,161,,,,,,,,,,,,,,,,,,,
/artists/4812728-vj-zero,X,Vj Zero,VJS2.0,0Bx6M7mhzUwcNQsI5rrpDb,0.31,0,2,1,,,,,,,,,,,,,,,,,,,
/artists/9762304-mon-glace,X,Mon Glacé,Sorcier des Glaces / Monarque,7mKYAjo4GTJrtCPHMhnwML,0.32,0,59,230,,,,,,,,,,,,,,,,,,,
/artists/7717889-grand-piano-solo,X,Grand Piano Solo,Doug Montgomery,1ng2TUBQyhemZLHnFjypAk,0.32,34,1070,36500,classify,,,,,,,,,,,,,,,,,,
/artists/7038144-nici-faerber,X,Nici Faerber,Riccardo Muti,7silW8RiEOoLBgAg5JBCL1,0.32,58,29643,749800,classical performance,opera,orchestral performance,,,,,,,,,,,,,,,,/artists/432665-riccardo-muti
/artists/896808-godson,X,G-O-D-$-O-N,Joyce DiDonato,6uFDUz42zInHQ1T2JFqNrE,0.32,36,17942,52700,classical mezzo-soprano,classical performance,opera,,,,,,,,,,,,,,,,
/artists/7851119-box-n-roll,X,Box N Roll,Rock N Roll Baby Box Vol I/Bernard Cade,13k9yebbiqUgKU6dMp9jyK,0.33,0,41,10,,,,,,,,,,,,,,,,,,,
/artists/8146508-okwess-international,X,Okwess International,Jupiter & Okwess,2tujJgEWPfR8gdqVw183dT,0.33,25,10770,14200,afro-funk,,,,,,,,,,,,,,,,,,/artists/8146508-okwess-international
/artists/7360384-feine-musik,X,Feine Musik,TourBus-Wir bringen Musik an deine Schule!,1WDftDYt1OT78rKGkqAF6f,0.34,0,1,1,,,,,,,,,,,,,,,,,,,
/artists/5778424-technicolor-orchestra,X,The Technicolor Orchestra,"Orlando Pops Orchestra & Singers (From ""Joseph and the Amazing Technicolor Dreamcoat "")",7wr9OHkoH5HDlDyFF0CTS2,0.34,0,3,2600,,,,,,,,,,,,,,,,,,,
/artists/497811-femil,X,Fe-m@il,Mr Ferdy Il Guru,4MWwlTyCOdHBsqp0LbMA7c,0.35,0,3,2,,,,,,,,,,,,,,,,,,,
/artists/7653554-grilla-sound,X,G-Rilla Sound,"릴라사운즈, Slo.G, e.da, DANY RILLA SOUNDS, Slo.G, e.da, DANY",2QEC7wmlntlj69iiqP5Z06,0.35,0,0,52700,,,,,,,,,,,,,,,,,,,
/artists/1285966-well,X,....WËLL....,WELL$,0LHzh8WdqxdtnTzp0XIOyZ,0.35,39,8468,143900,north carolina hip hop,underground hip hop,,,,,,,,,,,,,,,,,
/artists/4177916-his-wedding,X,His Wedding,Goran Bregovic And His Wedding And Funeral Orchestra,05wwAPl4O8BOnhQsT4C9jC,0.35,32,849,11400,balkan beats,,,,,,,,,,,,,,,,,,
/artists/8252958-horaband,X,HORA'BAND,Banda da Hora,17JQkTAWwzw3sCJ4Aj38x8,0.36,7,100,1400,,,,,,,,,,,,,,,,,,,
/artists/8050868-kill-the-director,X,Kill The Director,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,0.36,71,935033,5100000,liverpool indie,modern rock,rock,,,,,,,,,,,,,,,,/artists/470480-wombats
/artists/462385-once,X,O.N.C.E.,Monica Huggett,4E2Rqf4KfXgR2aVt8FvIkh,0.36,43,2669,45100,baroque violin,classical performance,historically informed performance,violin,,,,,,,,,,,,,,,
/artists/9566359-deux-sept-quatre,X,Deux Sept Quatre,Dummy Artist,7As90lAtDQCviUfoBlQNeM,0.36,0,2,45900,,,,,,,,,,,,,,,,,,,
/artists/501309-gw-mclennan,X,G.w. Mclennan,Western Australia Police Pipe Band and G.S. McLennan,43LYoGXv4DnfOhMRdbKjTo,0.37,0,1,16,,,,,,,,,,,,,,,,,,,
/artists/4129801-dj-vok,X,DJ V.o.k,DJ Vigilante feat. A.K.A & K.O,1HRPeLfdpcshLNeoPTHjOV,0.37,7,83,1200,,,,,,,,,,,,,,,,,,,
/artists/5128268-ray-cokes,X,Ray Cokes,Ray Cokes & The Sex gods! feat. Al Agami,0LIJ85GSizECALky0w4zjp,0.37,0,20,11,,,,,,,,,,,,,,,,,,,
/artists/934929-zone33,,ZONE-33::::..:-=.__::.::..:...,Zone-33,6NMUcc55pW1g5NuFyDBvGj,0.38,12,1926,2100,tekno,,,,,,,,,,,,,,,,,,
/artists/4863198-brain-bucket,X,Brain Bucket,BUCKETHEAD AND BRAIN,6khZGp3Cq9nGdWnYUwJGxu,0.38,4,1814,319,,,,,,,,,,,,,,,,,,,
/artists/8355983-tango-pasion,X,Tango Pasiòn,Pasional Tango,29nUSkp3rFz1uP3lSS3EAd,0.38,0,58,15,,,,,,,,,,,,,,,,,,,
/artists/9545829-maki-wiederkehr,X,Maki Wiederkehr,"Trio Rafale with Maki Wiederkehr, Flurin Cuonz & Daniel Meller",2qExRF4nsDWuyXp3YdgQc5,0.39,0,7,3,,,,,,,,,,,,,,,,,,,
/artists/9117964-jugo-urdens,X,Jugo Ürdens,YUGO,05ygKFPjfiChHhQSx5Y9Y2,0.4,39,11908,49500,austrian hip hop,,,,,,,,,,,,,,,,,,
/artists/7643999-colors-record,X,Colors Record,Recordable Colors,6nteI7TdrlzzUIfo2xRNuH,0.4,0,4,2,,,,,,,,,,,,,,,,,,,
/artists/9780769-stallion-us,X,S.t.a.l.l.i.o.n ,"C.A.U.T.I.O.N., Sleep 6, & Lyrique",659LO4Y9LIA196WYHtJseW,0.41,0,0,1,,,,,,,,,,,,,,,,,,,
/artists/3521721-emel-mathlouthi,X,Emel Mathlouthi,Emel,06MtOym27ALcfdtVOsRcaA,0.42,40,35103,83600,arab alternative,arab pop,tunisian pop,,,,,,,,,,,,,,,,
/artists/4402698-brubecks-play-brubeck,X,Brubecks Play Brubeck,Chris Brubeck's Triple Play,4rikIZqYWnEdfk2Ift8wNb,0.42,1,142,115,,,,,,,,,,,,,,,,,,,
/artists/9235979-dan-kook,X,Dan Kook,Kooks Dan'o,534xqbLPKCP1Tt6GzLQu0G,0.42,0,2,3,,,,,,,,,,,,,,,,,,,
/artists/9374319-ghost-inhale,X,Ghost Inhale,Inhale the Ghost,2u1xJFCg44skWC0lHKh84Q,0.43,0,9,2,,,,,,,,,,,,,,,,,,,
/artists/3053546-e-kusturica,X,E. Kusturica,Stribor Kusturica And The Poisoners,46vKifwnADxkrjSG4u89gu,0.43,6,348,402,balkan brass,,,,,,,,,,,,,,,,,,
/artists/2357196-havoc-of-mobb-deep,X,Havoc of Mobb Deep,Havoc,6UnvX7Zx85VNjOpLdaq49W,0.43,45,79209,59100,alternative hip hop,boom bap,hardcore hip hop,,,,,,,,,,,,,,,,
/artists/3354031-rumlaut,X,Rumlaut,Ramlautan Vishwakarma,4HsJ0WLRHbMNkLQ915S2Sb,0.43,0,10,35,,,,,,,,,,,,,,,,,,,
/artists/5691774-red-county,X,The Red County,Red Parham and the Haywood County Ramblers,6PXPFASLFVh054YReGAfHS,0.43,0,7,14,,,,,,,,,,,,,,,,,,,
/artists/371399-let-it-rock,X,Let It Rock,Kevin Rudolf,0Chxmm4XMM87mJOHvyiUzL,0.43,57,125346,1300000,dance pop,pop rap,,,,,,,,,,,,,,,,,
/artists/3622146-captain-teis,X,Captain Teis,This is Your Captain Speaking,1shfsZDKBme5U9Cvmw7MPO,0.44,10,4496,1500,australian post-rock,instrumental post-rock,post-rock,,,,,,,,,,,,,,,,
/artists/284771-alex-dallas,X,Alex Dallas,dallas alexander,4VjgmxSg26L9Xy5Kv6wf6d,0.44,0,15,1,,,,,,,,,,,,,,,,,,,
/artists/10099132-blues-west,X,Blues West,West African Blues Project,6uq1ZIwc9T3HLeRgQ8J22r,0.44,0,59,25,,,,,,,,,,,,,,,,,,,
/artists/9292124-hledani,X,Hledání,Hedningarna,0Y5ldP4uHArYLgHdljfmAu,0.44,37,23079,65000,folkmusik,hurdy-gurdy,medieval folk,nordic folk,rune folk,viking folk,,,,,,,,,,,,,
/artists/8518-nockalm-quintett,X,Nockalm Quintett,Nockis,5zhgr2K8b8Zmp5exDcyM8y,0.45,47,28995,127400,classic schlager,discofox,schlager,volksmusik,,,,,,,,,,,,,,,/artists/10133504-nockis
/artists/3664651-kos-crew,X,K.o.s Crew,Margo's Kool Out Crew,7BJi6zTEI3rEiGlqMxn1zJ,0.45,1,49,99,proto-rap,,,,,,,,,,,,,,,,,,
/artists/6462869-black-willows,X,Black Willows,Willow's Blackbird,6YVRlxkDNYsrzwZDprDqmy,0.45,2,27,67,,,,,,,,,,,,,,,,,,,
/artists/1041649-dj-ipek,X,DJ Ipek,Ipek Ipekcioglu,1um0J8hUc9J7YH240ZXh3p,0.45,35,8463,53600,ethnotronica,turkish electronic,,,,,,,,,,,,,,,,,
/artists/9689424-dogz-ch,X,Dögz CH,Dog Chasing Sun,6ynUQgKOOGIli5xxUnxrcO,0.45,8,727,388,,,,,,,,,,,,,,,,,,,
/artists/9165644-recdesign,X,Rec.Design,G-Design Records,6EvTivVE1b5P5m5LXIb86F,0.46,0,1,57,,,,,,,,,,,,,,,,,,,
/artists/10074308-les-solors,X,Les Solörs,Les Soloists de Bourgogne,1GvTmK4LAkNkqkbfEkbZkC,0.46,2,0,157,,,,,,,,,,,,,,,,,,,
/artists/7578049-cocogalaxy,X,Coco_Galaxy,Galaxy P & Coco,2Zl0w9R6QuFqhxigudDjki,0.46,0,2,4,,,,,,,,,,,,,,,,,,,/artists/7578049-cocogalaxy
/artists/2352229-geoffrey-gurrumul-yunupingu,,Geoffrey Gurrumul Yunupingu,Gurrumul,41U5QueLMyYyJ3Hoe4kKX4,0.46,44,33380,104600,australian indigenous,,,,,,,,,,,,,,,,,,
/artists/6287794-c-l-v,X,C L V,Che Linh,1tTV7NZodR1nsNtMdAz5Qi,0.46,36,62685,25200,vietnamese bolero,vietnamese pop,,,,,,,,,,,,,,,,,
/artists/8590784-r-u-b-s,X,R U B S,r u s s e l b u c k,3Si34xQXMZlrics4njesF2,0.46,20,2105,2400,hyperpop,,,,,,,,,,,,,,,,,,
/artists/5180908-layzie-bone-and-bizzy-bone,,Layzie Bone & Bizzy Bone,Bizzy Bone & Layzie Bone,5LH9yNYgFS5Kbv4m0jhaWY,0.46,9,49360,3600,ohio hip hop,,,,,,,,,,,,,,,,,,
/artists/8177103-tomorrow-is-today,X,Tomorrow Is Today,Today is Tomorrow,0gRMmN2Ucx7gC4i08G03Np,0.47,0,53,7,,,,,,,,,,,,,,,,,,,
/artists/6275489-reserve-man,X,The Reserve Man,Band Of The US Air Force Reserve,46xYEuac3Jlg3W0UD2ptsE,0.47,5,116,596,,,,,,,,,,,,,,,,,,,
/artists/7617294-3-wahl,X,3. Wahl,wahlflow3r,0ROcqGMjuPr7NgtmbpKfSa,0.47,0,5,323,,,,,,,,,,,,,,,,,,,
/artists/4777833-new-album,X,The New Album,The Best Album New Primadona Vol 1,5GoZLoSE25g6ptauz6kh5z,0.47,0,6,585,,,,,,,,,,,,,,,,,,,
/artists/7712614-chaarts,X,Chaarts,CHAARTS Chamber Artists,2YB5i3jJzmimdN0e8BZqkR,0.47,42,86,102600,,,,,,,,,,,,,,,,,,,/artists/9955624-chaarts-chamber-artists
/artists/6562343-oscillator-temple,X,Oscillator Temple,The Temple of Oscillators,6pT0RVqYAW871ZEI3OVKd2,0.48,0,2,2,,,,,,,,,,,,,,,,,,,/artists/6562343-oscillator-temple
/artists/9734009-lucerne-symphony,,Lucerne Symphony,Luzerner Sinfonieorchester,3bp9jWcdIJ7mBk8Z8RrKCD,0.48,26,184,12200,,,,,,,,,,,,,,,,,,,/artists/10098348-luzerner-sinfonieorchester
/artists/10135205-canta-roma,X,Canta Roma,Sandra Cantante la Voz Romántica,2iXwJrFltOQm0QFASOq3A6,0.48,0,3,49900,,,,,,,,,,,,,,,,,,,
/artists/6241329-stars-80,X,Stars 80,80s Pop Stars,6P7Nluz43Chhg9I8nzcTqC,0.48,8,7052,4700,,,,,,,,,,,,,,,,,,,
/artists/5446323-sound-prints,X,Sound Prints,Joe Lovano & Dave Douglas Sound Prints,3JEQNreu0UTiiayxUfE9fd,0.48,12,689,2000,,,,,,,,,,,,,,,,,,,
/artists/5078548-assassin-aka-agent-sasco,,Assassin Aka Agent Sasco,Agent Sasco (Assassin),0CiLVKp7LJTm0c8jdUmQNy,0.48,50,19638,337200,dancehall,french hip hop,riddim,,,,,,,,,,,,,,,,
/artists/2685296-abgesagt,X,Abgesagt,Angela Torres,6LZA6PhNCwUfHzqfpN1nYL,0.48,57,118551,1500000,argentine telepop,latin viral pop,,,,,,,,,,,,,,,,,
/artists/7617214-guldur-guldur,X,Güldür Güldür,Barad Guldur,2ix1gYpC7FS7oq9kNc4wyu,0.48,1,168,59,celtic metal,italian folk metal,,,,,,,,,,,,,,,,,
/artists/8919779-deaddrunk,X,Deaddrunk,Drunken Dead,7GRjoLUT6Gw2JT6WHwoI7e,0.48,1,4,11,,,,,,,,,,,,,,,,,,,
/artists/3336381-orpheline,X,Orpheline,Ophélie Gaillard,2iV0Qpl8GsF2IDqFP9mwpj,0.48,44,3705,243700,classical cello,,,,,,,,,,,,,,,,,,
/artists/6148499-herr-mueller,,Herr Mueller,Herr Müller und seine Gitarre,6Hmil0VV7MeJ8E4rJrDz49,0.49,18,534,6000,kindermusik,,,,,,,,,,,,,,,,,,
