artist_id,match_error,artist_name,spotify_name,spotify_id,spotify_similarity,spotify_popularity,spotify_followers,spotify_listeners,spotify_genre_1,spotify_genre_2,spotify_genre_3,spotify_genre_4,spotify_genre_5,spotify_genre_6,spotify_genre_7,spotify_genre_8,spotify_genre_9,spotify_genre_10,spotify_genre_11,spotify_genre_12,spotify_genre_13,spotify_genre_14,spotify_genre_15,spotify_genre_16,spotify_genre_17,spotify_genre_18,linked_artist_id
/artists/567660-setting-sun,,Setting Sun,Setting Sun,5RA8TOVC7HEmR8SB8VEEG8,1,1,151,113,indie fuzzpop,,,,,,,,,,,,,,,,,,
/artists/4874118-melampus,,Melampus,Melampus,5ToOdrauoILpBDZHZnepYE,1,0,224,8,,,,,,,,,,,,,,,,,,,
/artists/10106854-drezlo,,Drezlo,Drezlo,1ZSewqu6l61OVM00yGE1fL,1,29,224,75100,,,,,,,,,,,,,,,,,,,
/artists/23366-max-pezzali,,Max Pezzali,Max Pezzali,6FcVd3KlRxozcLl19FMXu9,1,55,589361,665500,classic italian pop,europop,italian adult pop,italian pop,,,,,,,,,,,,,,,
/artists/10133692-midlandfuckers,,The Midlandfuckers,The Midlandfuckers,7rN7Q8e22xvGGuFhA5lqI6,1,0,83,25,,,,,,,,,,,,,,,,,,,
/artists/9887779-neuzeitliche-bodenbelage,,NEUZEITLICHE BODENBELÄGE,Neuzeitliche Bodenbeläge,1DQySCeqkGUKROeeeKfMDp,1,5,529,459,,,,,,,,,,,,,,,,,,,
/artists/2956841-mutilation-rites,,Mutilation Rites,Mutilation Rites,60NhaZmTGP7euQlDDXjmmN,1,6,3465,435,chaotic black metal,nyc metal,usbm,voidgrind,,,,,,,,,,,,,,,
/artists/53834-figli-di-madre-ignota,,Figli di Madre Ignota,Figli Di Madre Ignota,2H4AQcgDRqSXmmCNKZzBha,1,27,4124,20600,balkan brass,,,,,,,,,,,,,,,,,,
/artists/426979-micky-dolenz,,Micky Dolenz,Micky Dolenz,1rTnNN0D3NC4hYMSB4NQse,1,24,4049,11700,,,,,,,,,,,,,,,,,,,
/artists/87912-testament,,Testament,Testament,28hJdGN1Awf7u3ifk2lVkg,1,58,758917,759400,alternative metal,death metal,groove metal,hard rock,metal,old school thrash,rock,thrash metal,,,,,,,,,,,
/artists/3440986-grand-astoria,,The Grand Astoria,The Grand Astoria,4t8HgK3ofIJs7e4G4E9Tbm,1,6,2114,524,indie psychedelic rock,russian alternative rock,,,,,,,,,,,,,,,,,
/artists/4653083-gianluca-di-ienno,,Gianluca Di Ienno,Gianluca Di Ienno,1DzAPwupQmqfgPalkF4U5G,1,7,2828,32,,,,,,,,,,,,,,,,,,,
/artists/269493-spermbirds,,Spermbirds,Spermbirds,5H2sgGYLbHq4IxVnigoxgK,1,25,5753,9600,german punk,,,,,,,,,,,,,,,,,,
