,track_name,spotify_name,spotify_id,artist_id,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0PjlC4YhAkguHEx3TJ4X9F,Darkness At Noon,ALA.NI,3BCNtA8XR8vzu0uTMdMJrF,/artists/920147-alani,12,0.312,0.24,5,-10.736,0,0.0341,0.992,0.023,0.107,0.143,148.725,audio_features,0PjlC4YhAkguHEx3TJ4X9F,spotify:track:0PjlC4YhAkguHEx3TJ4X9F,https://api.spotify.com/v1/tracks/0PjlC4YhAkguHEx3TJ4X9F,https://api.spotify.com/v1/audio-analysis/0PjlC4YhAkguHEx3TJ4X9F,231189,3
50PGlVhp6wAVe6sYu9XvGr,One More Change - ALA.NI Remix,ALA.NI,3BCNtA8XR8vzu0uTMdMJrF,/artists/920147-alani,14,0.824,0.549,1,-6.687,0,0.127,0.839,0.000307,0.336,0.894,119.981,audio_features,50PGlVhp6wAVe6sYu9XvGr,spotify:track:50PGlVhp6wAVe6sYu9XvGr,https://api.spotify.com/v1/tracks/50PGlVhp6wAVe6sYu9XvGr,https://api.spotify.com/v1/audio-analysis/50PGlVhp6wAVe6sYu9XvGr,227169,4
2e4WKLRvdC1RofFplS9u6A,PAPA,ALA.NI,3BCNtA8XR8vzu0uTMdMJrF,/artists/920147-alani,11,0.404,0.798,5,-7.449,0,0.416,0.766,6.63e-05,0.405,0.626,170.365,audio_features,2e4WKLRvdC1RofFplS9u6A,spotify:track:2e4WKLRvdC1RofFplS9u6A,https://api.spotify.com/v1/tracks/2e4WKLRvdC1RofFplS9u6A,https://api.spotify.com/v1/audio-analysis/2e4WKLRvdC1RofFplS9u6A,220373,4
4mHypMNQwgnMg0q6DTstk8,Bitch,ALA.NI,3BCNtA8XR8vzu0uTMdMJrF,/artists/920147-alani,11,0.535,0.305,5,-7.091,1,0.0492,0.967,0.0,0.175,0.644,84.327,audio_features,4mHypMNQwgnMg0q6DTstk8,spotify:track:4mHypMNQwgnMg0q6DTstk8,https://api.spotify.com/v1/tracks/4mHypMNQwgnMg0q6DTstk8,https://api.spotify.com/v1/audio-analysis/4mHypMNQwgnMg0q6DTstk8,116787,3
78lO1KFo4JxiFfaz6IEPXo,Happyface,ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ,/artists/8893224-alaskalaska,42,0.894,0.653,1,-10.282,0,0.0406,0.543,0.0473,0.109,0.741,116.985,audio_features,78lO1KFo4JxiFfaz6IEPXo,spotify:track:78lO1KFo4JxiFfaz6IEPXo,https://api.spotify.com/v1/tracks/78lO1KFo4JxiFfaz6IEPXo,https://api.spotify.com/v1/audio-analysis/78lO1KFo4JxiFfaz6IEPXo,200185,4
4QED6EwRbgMLDdbY2N3AVW,Meateater,ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ,/artists/8893224-alaskalaska,38,0.538,0.668,11,-8.36,0,0.0389,0.227,0.104,0.21,0.438,114.968,audio_features,4QED6EwRbgMLDdbY2N3AVW,spotify:track:4QED6EwRbgMLDdbY2N3AVW,https://api.spotify.com/v1/tracks/4QED6EwRbgMLDdbY2N3AVW,https://api.spotify.com/v1/audio-analysis/4QED6EwRbgMLDdbY2N3AVW,265116,4
0iafYCymNjws0NvhCYtd4C,The Dots,ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ,/artists/8893224-alaskalaska,37,0.621,0.469,6,-9.615,0,0.0372,0.873,0.167,0.0875,0.34,121.99,audio_features,0iafYCymNjws0NvhCYtd4C,spotify:track:0iafYCymNjws0NvhCYtd4C,https://api.spotify.com/v1/tracks/0iafYCymNjws0NvhCYtd4C,https://api.spotify.com/v1/audio-analysis/0iafYCymNjws0NvhCYtd4C,325211,1
7KSLjqS0TlTFCTNjU0msNC,Familiar Ways,ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ,/artists/8893224-alaskalaska,36,0.643,0.407,11,-9.115,0,0.0296,0.0928,0.00215,0.155,0.568,94.996,audio_features,7KSLjqS0TlTFCTNjU0msNC,spotify:track:7KSLjqS0TlTFCTNjU0msNC,https://api.spotify.com/v1/tracks/7KSLjqS0TlTFCTNjU0msNC,https://api.spotify.com/v1/audio-analysis/7KSLjqS0TlTFCTNjU0msNC,275933,4
7LwBvdSDLkoZpqvDCkBqQ7,Tough Love,ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ,/artists/8893224-alaskalaska,35,0.66,0.541,7,-9.086,1,0.044,0.0379,0.000341,0.19,0.787,150.046,audio_features,7LwBvdSDLkoZpqvDCkBqQ7,spotify:track:7LwBvdSDLkoZpqvDCkBqQ7,https://api.spotify.com/v1/tracks/7LwBvdSDLkoZpqvDCkBqQ7,https://api.spotify.com/v1/audio-analysis/7LwBvdSDLkoZpqvDCkBqQ7,192053,4
0AM5uq8TChvJKlQhPuhEEp,Happyface - Joe Goddard Remix Edit,ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ,/artists/8893224-alaskalaska,35,0.866,0.671,8,-9.127,0,0.0417,0.0278,2.43e-06,0.132,0.938,120.013,audio_features,0AM5uq8TChvJKlQhPuhEEp,spotify:track:0AM5uq8TChvJKlQhPuhEEp,https://api.spotify.com/v1/tracks/0AM5uq8TChvJKlQhPuhEEp,https://api.spotify.com/v1/audio-analysis/0AM5uq8TChvJKlQhPuhEEp,217469,4
4wD7e5tXLowG9XnANZIKo1,Monster,ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ,/artists/8893224-alaskalaska,34,0.682,0.524,6,-8.726,0,0.0304,0.2,0.184,0.108,0.545,110.042,audio_features,4wD7e5tXLowG9XnANZIKo1,spotify:track:4wD7e5tXLowG9XnANZIKo1,https://api.spotify.com/v1/tracks/4wD7e5tXLowG9XnANZIKo1,https://api.spotify.com/v1/audio-analysis/4wD7e5tXLowG9XnANZIKo1,236509,4
2uoj0gWO0cKDG14fdXRCgr,Moon,ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ,/artists/8893224-alaskalaska,26,0.725,0.755,4,-9.023,0,0.0701,0.02,0.00745,0.264,0.583,110.003,audio_features,2uoj0gWO0cKDG14fdXRCgr,spotify:track:2uoj0gWO0cKDG14fdXRCgr,https://api.spotify.com/v1/tracks/2uoj0gWO0cKDG14fdXRCgr,https://api.spotify.com/v1/audio-analysis/2uoj0gWO0cKDG14fdXRCgr,248312,4
6wvbuDkaQMIkeGshtansGo,Bees,ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ,/artists/8893224-alaskalaska,26,0.613,0.604,0,-8.685,1,0.0305,0.00851,0.000136,0.167,0.497,152.024,audio_features,6wvbuDkaQMIkeGshtansGo,spotify:track:6wvbuDkaQMIkeGshtansGo,https://api.spotify.com/v1/tracks/6wvbuDkaQMIkeGshtansGo,https://api.spotify.com/v1/audio-analysis/6wvbuDkaQMIkeGshtansGo,256625,4
2P4z94FZefRaGk2ogCQPYE,Sweat,ALASKALASKA,78CgVNlDQMvOVDIrRL84tJ,/artists/8893224-alaskalaska,24,0.283,0.114,11,-18.738,0,0.0352,0.884,0.315,0.353,0.16,179.734,audio_features,2P4z94FZefRaGk2ogCQPYE,spotify:track:2P4z94FZefRaGk2ogCQPYE,https://api.spotify.com/v1/tracks/2P4z94FZefRaGk2ogCQPYE,https://api.spotify.com/v1/audio-analysis/2P4z94FZefRaGk2ogCQPYE,275030,3
3JdKO7bkxKWGX5xEeGZdm5,Di cu si,Alessio Bondì,7wxtjKgJEIEs7ty2lZiEdZ,/artists/8100928-alessio-bondi,28,0.631,0.715,5,-6.061,1,0.0334,0.531,0.0,0.299,0.508,144.067,audio_features,3JdKO7bkxKWGX5xEeGZdm5,spotify:track:3JdKO7bkxKWGX5xEeGZdm5,https://api.spotify.com/v1/tracks/3JdKO7bkxKWGX5xEeGZdm5,https://api.spotify.com/v1/audio-analysis/3JdKO7bkxKWGX5xEeGZdm5,178693,4
6QrSsY04oYSaWXU72ItN8A,200 voti,Alessio Bondì,7wxtjKgJEIEs7ty2lZiEdZ,/artists/8100928-alessio-bondi,22,0.337,0.38,1,-9.771,0,0.0413,0.348,0.0,0.268,0.219,87.17,audio_features,6QrSsY04oYSaWXU72ItN8A,spotify:track:6QrSsY04oYSaWXU72ItN8A,https://api.spotify.com/v1/tracks/6QrSsY04oYSaWXU72ItN8A,https://api.spotify.com/v1/audio-analysis/6QrSsY04oYSaWXU72ItN8A,269733,4
10uxO1K7GuKWfyVGDaWuEl,Ave Maria al contrario,Alessio Bondì,7wxtjKgJEIEs7ty2lZiEdZ,/artists/8100928-alessio-bondi,21,0.331,0.354,10,-9.778,1,0.0349,0.561,2.15e-05,0.122,0.29,204.43,audio_features,10uxO1K7GuKWfyVGDaWuEl,spotify:track:10uxO1K7GuKWfyVGDaWuEl,https://api.spotify.com/v1/tracks/10uxO1K7GuKWfyVGDaWuEl,https://api.spotify.com/v1/audio-analysis/10uxO1K7GuKWfyVGDaWuEl,278193,4
7tqjqnuYGhw5Ub6u3mbCId,Maharìa,Alessio Bondì,7wxtjKgJEIEs7ty2lZiEdZ,/artists/8100928-alessio-bondi,21,0.524,0.669,6,-6.96,0,0.0494,0.299,0.0,0.0891,0.424,88.134,audio_features,7tqjqnuYGhw5Ub6u3mbCId,spotify:track:7tqjqnuYGhw5Ub6u3mbCId,https://api.spotify.com/v1/tracks/7tqjqnuYGhw5Ub6u3mbCId,https://api.spotify.com/v1/audio-analysis/7tqjqnuYGhw5Ub6u3mbCId,199347,4
5xptYFr4VV6vKiPMrpo0jq,Taverna vita eterna,Alessio Bondì,7wxtjKgJEIEs7ty2lZiEdZ,/artists/8100928-alessio-bondi,21,0.671,0.774,9,-6.049,0,0.209,0.503,0.0,0.373,0.891,102.001,audio_features,5xptYFr4VV6vKiPMrpo0jq,spotify:track:5xptYFr4VV6vKiPMrpo0jq,https://api.spotify.com/v1/tracks/5xptYFr4VV6vKiPMrpo0jq,https://api.spotify.com/v1/audio-analysis/5xptYFr4VV6vKiPMrpo0jq,192600,4
0YdM1sYN9A8p55nstfHbhP,Rimmillu ru' voti,Alessio Bondì,7wxtjKgJEIEs7ty2lZiEdZ,/artists/8100928-alessio-bondi,20,0.483,0.21,4,-14.149,1,0.0521,0.892,0.00595,0.0723,0.315,115.891,audio_features,0YdM1sYN9A8p55nstfHbhP,spotify:track:0YdM1sYN9A8p55nstfHbhP,https://api.spotify.com/v1/tracks/0YdM1sYN9A8p55nstfHbhP,https://api.spotify.com/v1/audio-analysis/0YdM1sYN9A8p55nstfHbhP,239320,3
2YoroXSSr8FcyxtzeMN7ne,Cerniera zip,Alessio Bondì,7wxtjKgJEIEs7ty2lZiEdZ,/artists/8100928-alessio-bondi,19,0.788,0.569,2,-5.329,1,0.0371,0.545,0.0,0.111,0.93,131.979,audio_features,2YoroXSSr8FcyxtzeMN7ne,spotify:track:2YoroXSSr8FcyxtzeMN7ne,https://api.spotify.com/v1/tracks/2YoroXSSr8FcyxtzeMN7ne,https://api.spotify.com/v1/audio-analysis/2YoroXSSr8FcyxtzeMN7ne,184735,4
0dNSBL6lgS6HaAA9brffSn,Occhi tanti,Alessio Bondì,7wxtjKgJEIEs7ty2lZiEdZ,/artists/8100928-alessio-bondi,18,0.319,0.21,5,-9.349,1,0.033,0.838,5.45e-06,0.124,0.255,197.889,audio_features,0dNSBL6lgS6HaAA9brffSn,spotify:track:0dNSBL6lgS6HaAA9brffSn,https://api.spotify.com/v1/tracks/0dNSBL6lgS6HaAA9brffSn,https://api.spotify.com/v1/audio-analysis/0dNSBL6lgS6HaAA9brffSn,271893,3
72YKttoc5C7r9P9CPS4MzR,Fataciume,Alessio Bondì,7wxtjKgJEIEs7ty2lZiEdZ,/artists/8100928-alessio-bondi,18,0.561,0.663,0,-6.171,1,0.0295,0.231,5.88e-05,0.0889,0.594,145.896,audio_features,72YKttoc5C7r9P9CPS4MzR,spotify:track:72YKttoc5C7r9P9CPS4MzR,https://api.spotify.com/v1/tracks/72YKttoc5C7r9P9CPS4MzR,https://api.spotify.com/v1/audio-analysis/72YKttoc5C7r9P9CPS4MzR,211747,4
70UhuOjE85l8cjQ8rf4mZp,Vucciria,Alessio Bondì,7wxtjKgJEIEs7ty2lZiEdZ,/artists/8100928-alessio-bondi,18,0.697,0.58,11,-6.24,0,0.0696,0.144,0.0,0.0797,0.649,97.453,audio_features,70UhuOjE85l8cjQ8rf4mZp,spotify:track:70UhuOjE85l8cjQ8rf4mZp,https://api.spotify.com/v1/tracks/70UhuOjE85l8cjQ8rf4mZp,https://api.spotify.com/v1/audio-analysis/70UhuOjE85l8cjQ8rf4mZp,298267,4
5aLhEu3h0FTm1QYoGJBRys,Psychedelic Music,Alex Carroll,6TlxVuVR26uglL1pYp2oVS,/artists/7923933-alex-carroll,11,0.745,0.649,4,-8.375,0,0.0684,0.0398,0.829,0.107,0.0537,137.975,audio_features,5aLhEu3h0FTm1QYoGJBRys,spotify:track:5aLhEu3h0FTm1QYoGJBRys,https://api.spotify.com/v1/tracks/5aLhEu3h0FTm1QYoGJBRys,https://api.spotify.com/v1/audio-analysis/5aLhEu3h0FTm1QYoGJBRys,406749,4
4zBMMgKSA8QfStZY7b3Uy3,Out In The Woods - Section303 Remix,Alex Carroll,6TlxVuVR26uglL1pYp2oVS,/artists/7923933-alex-carroll,8,0.734,0.95,4,-7.348,0,0.0835,0.0212,0.524,0.135,0.29,135.027,audio_features,4zBMMgKSA8QfStZY7b3Uy3,spotify:track:4zBMMgKSA8QfStZY7b3Uy3,https://api.spotify.com/v1/tracks/4zBMMgKSA8QfStZY7b3Uy3,https://api.spotify.com/v1/audio-analysis/4zBMMgKSA8QfStZY7b3Uy3,452328,4
7en92wSsfnRFb2L93dxnhP,Let Go,Alex Carroll,6TlxVuVR26uglL1pYp2oVS,/artists/7923933-alex-carroll,7,0.861,0.542,10,-8.416,0,0.196,0.0948,0.891,0.106,0.394,140.0,audio_features,7en92wSsfnRFb2L93dxnhP,spotify:track:7en92wSsfnRFb2L93dxnhP,https://api.spotify.com/v1/tracks/7en92wSsfnRFb2L93dxnhP,https://api.spotify.com/v1/audio-analysis/7en92wSsfnRFb2L93dxnhP,425000,4
5v7oL9OzjJ4MkUzE3iz4DG,"Mud, Sweat and Gear",Alex Carroll,6TlxVuVR26uglL1pYp2oVS,/artists/7923933-alex-carroll,5,0.709,0.904,5,-9.805,0,0.0776,0.00656,0.859,0.212,0.469,147.976,audio_features,5v7oL9OzjJ4MkUzE3iz4DG,spotify:track:5v7oL9OzjJ4MkUzE3iz4DG,https://api.spotify.com/v1/tracks/5v7oL9OzjJ4MkUzE3iz4DG,https://api.spotify.com/v1/audio-analysis/5v7oL9OzjJ4MkUzE3iz4DG,449813,4
1uev57kDgkYLjgE32T1tRI,Experience,Alex Carroll,6TlxVuVR26uglL1pYp2oVS,/artists/7923933-alex-carroll,5,0.745,0.708,6,-8.017,1,0.0964,0.00539,0.511,0.527,0.297,140.015,audio_features,1uev57kDgkYLjgE32T1tRI,spotify:track:1uev57kDgkYLjgE32T1tRI,https://api.spotify.com/v1/tracks/1uev57kDgkYLjgE32T1tRI,https://api.spotify.com/v1/audio-analysis/1uev57kDgkYLjgE32T1tRI,392893,4
2JXmC0aFYn6g0VuObzAcUQ,Twisted - Section303 Remix,Alex Carroll,6TlxVuVR26uglL1pYp2oVS,/artists/7923933-alex-carroll,4,0.797,0.654,9,-9.784,1,0.0527,0.0221,0.617,0.0995,0.182,139.021,audio_features,2JXmC0aFYn6g0VuObzAcUQ,spotify:track:2JXmC0aFYn6g0VuObzAcUQ,https://api.spotify.com/v1/tracks/2JXmC0aFYn6g0VuObzAcUQ,https://api.spotify.com/v1/audio-analysis/2JXmC0aFYn6g0VuObzAcUQ,431799,4
1YHSpszI8BDHTFe3wqSspu,Memories,Alex Carroll,6TlxVuVR26uglL1pYp2oVS,/artists/7923933-alex-carroll,3,0.745,0.697,5,-6.883,0,0.0718,0.0182,0.848,0.112,0.385,140.0,audio_features,1YHSpszI8BDHTFe3wqSspu,spotify:track:1YHSpszI8BDHTFe3wqSspu,https://api.spotify.com/v1/tracks/1YHSpszI8BDHTFe3wqSspu,https://api.spotify.com/v1/audio-analysis/1YHSpszI8BDHTFe3wqSspu,430402,4
3DCBU574HBtcIIgvrKgmDM,Out In The Woods - Original Mix,Alex Carroll,6TlxVuVR26uglL1pYp2oVS,/artists/7923933-alex-carroll,2,0.852,0.854,1,-8.433,1,0.142,0.0736,0.438,0.15,0.472,135.006,audio_features,3DCBU574HBtcIIgvrKgmDM,spotify:track:3DCBU574HBtcIIgvrKgmDM,https://api.spotify.com/v1/tracks/3DCBU574HBtcIIgvrKgmDM,https://api.spotify.com/v1/audio-analysis/3DCBU574HBtcIIgvrKgmDM,540444,4
1YWL9Zn3i1uchNzfCNGR0o,You Tell Me,Alex Carroll,6TlxVuVR26uglL1pYp2oVS,/artists/7923933-alex-carroll,1,0.738,0.732,11,-8.476,0,0.0653,0.000179,0.404,0.0891,0.327,139.013,audio_features,1YWL9Zn3i1uchNzfCNGR0o,spotify:track:1YWL9Zn3i1uchNzfCNGR0o,https://api.spotify.com/v1/tracks/1YWL9Zn3i1uchNzfCNGR0o,https://api.spotify.com/v1/audio-analysis/1YWL9Zn3i1uchNzfCNGR0o,421294,4
5HT2Zs3tpieNR0y0FQcfNK,Nature Of Reality,Alex Carroll,6TlxVuVR26uglL1pYp2oVS,/artists/7923933-alex-carroll,1,0.76,0.657,1,-8.19,0,0.059,0.00282,0.51,0.114,0.125,140.01,audio_features,5HT2Zs3tpieNR0y0FQcfNK,spotify:track:5HT2Zs3tpieNR0y0FQcfNK,https://api.spotify.com/v1/tracks/5HT2Zs3tpieNR0y0FQcfNK,https://api.spotify.com/v1/audio-analysis/5HT2Zs3tpieNR0y0FQcfNK,444275,4
73amnVjF9BVCzczhNEkx1C,Good Music - Original Mix,Alex D'Elia,19oktP7ZuqYMlxKXiPJy7H,/artists/971203-alex-delia,6,0.793,0.878,3,-7.246,0,0.0618,0.0128,0.765,0.0615,0.19,127.014,audio_features,73amnVjF9BVCzczhNEkx1C,spotify:track:73amnVjF9BVCzczhNEkx1C,https://api.spotify.com/v1/tracks/73amnVjF9BVCzczhNEkx1C,https://api.spotify.com/v1/audio-analysis/73amnVjF9BVCzczhNEkx1C,470940,4
3t75jm8cJc3EnNYQyg1Y5C,Good Music [Mix Cut] - Original Mix,Alex D'Elia,19oktP7ZuqYMlxKXiPJy7H,/artists/971203-alex-delia,0,0.789,0.903,11,-6.604,0,0.0673,0.00811,0.749,0.0484,0.194,127.003,audio_features,3t75jm8cJc3EnNYQyg1Y5C,spotify:track:3t75jm8cJc3EnNYQyg1Y5C,https://api.spotify.com/v1/tracks/3t75jm8cJc3EnNYQyg1Y5C,https://api.spotify.com/v1/audio-analysis/3t75jm8cJc3EnNYQyg1Y5C,434880,4
7AM4RrKucezqaAAbckEaxJ,Bass Goes Boom - Original Mix,Alex D'Elia,19oktP7ZuqYMlxKXiPJy7H,/artists/971203-alex-delia,3,0.946,0.803,7,-4.758,1,0.163,0.00298,0.912,0.0688,0.542,126.998,audio_features,7AM4RrKucezqaAAbckEaxJ,spotify:track:7AM4RrKucezqaAAbckEaxJ,https://api.spotify.com/v1/tracks/7AM4RrKucezqaAAbckEaxJ,https://api.spotify.com/v1/audio-analysis/7AM4RrKucezqaAAbckEaxJ,498898,4
4npVYyc6FlrmIfxoTvjTyw,Mafia Wars - Kellerkind Remix,Alex D'Elia,19oktP7ZuqYMlxKXiPJy7H,/artists/971203-alex-delia,1,0.807,0.589,4,-8.917,1,0.0628,0.0166,0.863,0.0641,0.156,124.999,audio_features,4npVYyc6FlrmIfxoTvjTyw,spotify:track:4npVYyc6FlrmIfxoTvjTyw,https://api.spotify.com/v1/tracks/4npVYyc6FlrmIfxoTvjTyw,https://api.spotify.com/v1/audio-analysis/4npVYyc6FlrmIfxoTvjTyw,430544,4
129jTCYyhbAmSMBlB7SxU1,Global Cooling - Original Mix,Alex D'Elia,19oktP7ZuqYMlxKXiPJy7H,/artists/971203-alex-delia,1,0.778,0.789,11,-5.485,0,0.0531,0.00801,0.584,0.694,0.131,127.008,audio_features,129jTCYyhbAmSMBlB7SxU1,spotify:track:129jTCYyhbAmSMBlB7SxU1,https://api.spotify.com/v1/tracks/129jTCYyhbAmSMBlB7SxU1,https://api.spotify.com/v1/audio-analysis/129jTCYyhbAmSMBlB7SxU1,436535,4
14qQvCoYHCV2S6xUcD7ktV,Salamandra - Original Mix,Alex D'Elia,19oktP7ZuqYMlxKXiPJy7H,/artists/971203-alex-delia,1,0.796,0.945,11,-5.02,0,0.174,0.00725,0.729,0.0619,0.441,127.017,audio_features,14qQvCoYHCV2S6xUcD7ktV,spotify:track:14qQvCoYHCV2S6xUcD7ktV,https://api.spotify.com/v1/tracks/14qQvCoYHCV2S6xUcD7ktV,https://api.spotify.com/v1/audio-analysis/14qQvCoYHCV2S6xUcD7ktV,492187,4
4siBBkuyt6ZUOrkqN0bzvh,Good Music - Stefano Noferini Remix,Alex D'Elia,19oktP7ZuqYMlxKXiPJy7H,/artists/971203-alex-delia,1,0.8,0.978,10,-4.748,0,0.0472,0.000133,0.906,0.101,0.221,127.006,audio_features,4siBBkuyt6ZUOrkqN0bzvh,spotify:track:4siBBkuyt6ZUOrkqN0bzvh,https://api.spotify.com/v1/tracks/4siBBkuyt6ZUOrkqN0bzvh,https://api.spotify.com/v1/audio-analysis/4siBBkuyt6ZUOrkqN0bzvh,403937,4
2EcptfjZ473nCC5OutbPIA,Drink 2 Get Drunk - Alberto Ruiz & Hugo Bianco Remix,Alex D'Elia,19oktP7ZuqYMlxKXiPJy7H,/artists/971203-alex-delia,0,0.717,0.827,2,-9.893,1,0.0405,0.01,0.91,0.106,0.203,124.99,audio_features,2EcptfjZ473nCC5OutbPIA,spotify:track:2EcptfjZ473nCC5OutbPIA,https://api.spotify.com/v1/tracks/2EcptfjZ473nCC5OutbPIA,https://api.spotify.com/v1/audio-analysis/2EcptfjZ473nCC5OutbPIA,368651,4
1aJu8BmonZUmjO91fJHSEg,"The Sandstorm - Nihil Young, Alex D`Elia Remix",Alex D'Elia,19oktP7ZuqYMlxKXiPJy7H,/artists/971203-alex-delia,0,0.721,0.775,6,-7.201,1,0.0574,0.093,0.906,0.767,0.17,128.006,audio_features,1aJu8BmonZUmjO91fJHSEg,spotify:track:1aJu8BmonZUmjO91fJHSEg,https://api.spotify.com/v1/tracks/1aJu8BmonZUmjO91fJHSEg,https://api.spotify.com/v1/audio-analysis/1aJu8BmonZUmjO91fJHSEg,487387,4
76yqNk8qTg9agMNpYXEVD6,Arsenico - Original,Alex D'Elia,19oktP7ZuqYMlxKXiPJy7H,/artists/971203-alex-delia,0,0.822,0.632,1,-8.983,1,0.231,0.0217,0.784,0.0593,0.238,125.017,audio_features,76yqNk8qTg9agMNpYXEVD6,spotify:track:76yqNk8qTg9agMNpYXEVD6,https://api.spotify.com/v1/tracks/76yqNk8qTg9agMNpYXEVD6,https://api.spotify.com/v1/audio-analysis/76yqNk8qTg9agMNpYXEVD6,449280,4
4sZtji3yUSwoDS0aYam4Mn,Kill the Lights,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,/artists/9731484-alice-ch,26,0.518,0.791,2,-5.074,1,0.0671,0.318,0.000376,0.118,0.573,111.065,audio_features,4sZtji3yUSwoDS0aYam4Mn,spotify:track:4sZtji3yUSwoDS0aYam4Mn,https://api.spotify.com/v1/tracks/4sZtji3yUSwoDS0aYam4Mn,https://api.spotify.com/v1/audio-analysis/4sZtji3yUSwoDS0aYam4Mn,156867,4
2DO3al4CJtWr2WSuWiqyoM,True Love,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,/artists/9731484-alice-ch,19,0.718,0.85,10,-2.367,1,0.054,0.0933,0.0,0.387,0.67,124.006,audio_features,2DO3al4CJtWr2WSuWiqyoM,spotify:track:2DO3al4CJtWr2WSuWiqyoM,https://api.spotify.com/v1/tracks/2DO3al4CJtWr2WSuWiqyoM,https://api.spotify.com/v1/audio-analysis/2DO3al4CJtWr2WSuWiqyoM,212423,4
5B1d9XsgsQUq4IXR9YgkuG,Finally - Chill Remix,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,/artists/9731484-alice-ch,9,0.578,0.786,11,-4.703,0,0.0296,0.0169,0.00125,0.333,0.409,110.001,audio_features,5B1d9XsgsQUq4IXR9YgkuG,spotify:track:5B1d9XsgsQUq4IXR9YgkuG,https://api.spotify.com/v1/tracks/5B1d9XsgsQUq4IXR9YgkuG,https://api.spotify.com/v1/audio-analysis/5B1d9XsgsQUq4IXR9YgkuG,162545,4
4JzczPWDaampymdkrjrPL0,Finally,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,/artists/9731484-alice-ch,6,0.662,0.874,11,-4.024,0,0.105,0.165,2.1e-06,0.454,0.589,109.924,audio_features,4JzczPWDaampymdkrjrPL0,spotify:track:4JzczPWDaampymdkrjrPL0,https://api.spotify.com/v1/tracks/4JzczPWDaampymdkrjrPL0,https://api.spotify.com/v1/audio-analysis/4JzczPWDaampymdkrjrPL0,218182,4
6cU4zzzHN0agmuO7YgbviN,Finally - Kue Remix,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,/artists/9731484-alice-ch,1,0.843,0.825,7,-3.156,1,0.152,0.000933,0.0,0.0339,0.732,123.951,audio_features,6cU4zzzHN0agmuO7YgbviN,spotify:track:6cU4zzzHN0agmuO7YgbviN,https://api.spotify.com/v1/tracks/6cU4zzzHN0agmuO7YgbviN,https://api.spotify.com/v1/audio-analysis/6cU4zzzHN0agmuO7YgbviN,264073,4
4qdAd1cRB1WZdxLp27xfwm,True Love - Wideboys' Extended Pool Party Mix,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,/artists/9731484-alice-ch,0,0.483,0.56,8,-4.382,1,0.101,0.0091,5.34e-05,0.704,0.401,121.018,audio_features,4qdAd1cRB1WZdxLp27xfwm,spotify:track:4qdAd1cRB1WZdxLp27xfwm,https://api.spotify.com/v1/tracks/4qdAd1cRB1WZdxLp27xfwm,https://api.spotify.com/v1/audio-analysis/4qdAd1cRB1WZdxLp27xfwm,301935,4
7I3HGO4VE3sYIoyr29mtzp,True Love - Wideboys Pool Party Mix,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,/artists/9731484-alice-ch,0,0.339,0.773,7,-3.577,0,0.11,0.0396,0.0,0.88,0.409,122.005,audio_features,7I3HGO4VE3sYIoyr29mtzp,spotify:track:7I3HGO4VE3sYIoyr29mtzp,https://api.spotify.com/v1/tracks/7I3HGO4VE3sYIoyr29mtzp,https://api.spotify.com/v1/audio-analysis/7I3HGO4VE3sYIoyr29mtzp,217472,4
6VAAwotogKgZnSnLReoAPn,True Love - Gawler Remix,ALICE FRANCE,7BZmPyQJSf1ais5n7Icau2,/artists/9731484-alice-ch,0,0.81,0.628,7,-5.038,1,0.104,0.00184,0.00532,0.0477,0.514,114.98,audio_features,6VAAwotogKgZnSnLReoAPn,spotify:track:6VAAwotogKgZnSnLReoAPn,https://api.spotify.com/v1/tracks/6VAAwotogKgZnSnLReoAPn,https://api.spotify.com/v1/audio-analysis/6VAAwotogKgZnSnLReoAPn,286661,4
